Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL
2010-09-15,68.32644653320311,18.43744659423828,,10.039999961853027,32.458240509033196,10.323081016540527,32.759998321533196,6.21999979019165,56.23196029663086,8.859271049499512,75.7403335571289,17.382295608520508,19.37606430053711,58.46228408813477,51.540000915527344,10.908671379089355,38.0276985168457,54.66577529907226,30.03499984741211,18.93000030517578,,40.97761154174805,62.16242218017578,10.481942176818848,25.44051551818848
2010-09-16,68.62533569335939,18.419601440429688,,9.859999656677246,32.646560668945305,9.829327583312988,32.84999847412109,6.1500000953674325,56.80005645751953,8.794720649719237,75.55329895019531,17.368898391723633,19.791126251220703,58.72808837890625,52.2599983215332,10.800533294677734,37.93976974487305,54.41545104980469,29.88999938964844,18.920000076293945,,41.24518966674805,61.46046829223633,10.418293952941896,25.740896224975586
2010-09-17,69.53011322021484,18.430307388305664,,9.989999771118164,33.211559295654304,9.893333435058594,32.779998779296875,6.119999885559082,56.9567756652832,8.778583526611326,76.78380584716797,17.345453262329098,20.127126693725586,59.05136108398438,52.38000106811523,10.57974624633789,38.1419792175293,54.74921798706055,30.03499984741211,19.290000915527344,,41.36942672729492,61.71395492553711,10.389362335205078,25.857709884643555
2010-09-20,70.61261749267578,18.651594161987305,,10.789999961853027,34.02219772338867,9.993911743164062,33.110000610351555,6.0900001525878915,57.94605255126953,9.182015419006348,78.5951156616211,17.958471298217773,20.443357467651367,59.66200256347656,52.70000076293945,10.687884330749512,38.84538269042969,55.65199279785156,30.65500068664551,19.88999938964844,,41.98101806640625,62.97163009643555,10.429868698120117,26.29159545898437
2010-09-21,69.91787719726561,18.612329483032227,,10.670000076293944,34.01400375366211,10.003055572509766,32.939998626708984,6.170000076293945,57.21143341064453,9.182015419006348,76.33097839355469,17.807729721069336,20.52242088317871,59.62608337402344,52.40999984741211,11.106928825378418,38.65195083618164,55.31061172485352,30.60000038146973,19.57999992370605,,41.90456008911133,61.84069442749024,10.351750373840332,26.14140510559082
2010-09-22,69.98247528076172,18.55522346496582,,10.43000030517578,34.603565216064446,10.076205253601074,26.670000076293945,6.260000228881836,58.6429443359375,9.077119827270508,74.96265411376953,17.412445068359375,20.265478134155273,59.75539016723633,50.0,10.890647888183594,38.36180114746094,53.48233413696289,31.48500061035156,19.290000915527344,,42.00969314575195,61.73345565795898,10.400934219360352,25.832674026489254
2010-09-23,69.09387969970703,18.41602897644043,,10.170000076293944,34.742759704589844,9.966482162475586,26.40999984741211,6.4000000953674325,57.71146774291992,8.948023796081543,73.92902374267578,16.903270721435547,20.133718490600586,59.58298873901367,50.59000015258789,10.611286163330078,38.0628547668457,52.00304412841797,31.5049991607666,18.899999618530273,,41.78990173339844,60.98274993896485,10.288101196289062,25.40713882446289
2010-09-24,70.24906158447266,18.53738212585449,,10.420000076293944,34.308788299560554,9.875045776367188,26.8799991607666,6.8400001525878915,58.44684219360352,9.157809257507324,77.718994140625,17.536388397216793,21.14171600341797,60.48812866210938,50.88000106811523,10.782509803771973,39.170711517333984,53.11063766479492,31.770000457763672,19.65999984741211,,42.68819808959961,63.71258163452149,10.435653686523438,26.36669158935547
2010-09-27,69.62702941894531,18.594482421875,,10.260000228881836,34.12864303588867,9.893333435058594,26.8799991607666,7.019999980926514,58.22135543823242,9.190080642700195,76.49832916259766,17.395696640014652,21.082422256469727,60.2439079284668,51.1500015258789,11.2578763961792,39.42568588256836,52.86787033081055,32.03499984741211,19.75,,41.93323516845703,65.35050201416016,10.479049682617188,26.19980812072754
2010-09-28,70.31370544433594,18.694416046142575,,10.350000381469727,34.325157165527344,10.204214096069336,26.28000068664551,6.949999809265138,58.29977416992188,9.26269817352295,77.73868560791016,17.576589584350586,21.30642318725586,60.32293319702149,50.97999954223633,11.183528900146484,39.85654067993164,53.22442626953125,32.490001678466804,19.729999542236328,,41.80900955200195,64.83377075195311,10.51955509185791,26.83394432067871
2010-09-29,70.4187240600586,18.733673095703125,,10.3100004196167,34.63631057739258,10.057915687561037,26.040000915527344,7.28000020980835,58.49587631225586,9.190080642700195,76.2817611694336,17.275100708007812,21.46454620361328,59.89615249633789,50.56999969482422,11.471903800964355,40.55992889404297,53.079566955566406,32.154998779296875,19.850000381469727,,40.79603576660156,64.65828704833984,10.48773193359375,26.32496833801269
2010-09-30,70.04713439941406,18.64445304870605,,10.609999656677246,34.79189682006836,9.893333435058594,26.149999618530273,7.110000133514403,57.53498840332031,9.157809257507324,76.79365539550781,17.321998596191403,21.985010147094727,59.87444305419922,50.18000030517578,11.496684074401855,41.15783309936523,53.36927795410156,32.18000030517578,19.57999992370605,,40.432899475097656,63.62484741210938,10.5166597366333,26.32496833801269
2010-10-01,70.7822265625,18.76579475402832,,10.600000381469727,36.3394775390625,9.939051628112793,26.270000457763672,7.050000190734862,57.55461120605469,9.311108589172363,78.4966812133789,17.439247131347653,22.22219467163086,60.01906967163086,49.33000183105469,11.217323303222656,41.55348205566406,54.16983413696289,32.095001220703125,19.649999618530273,,41.44586944580078,64.06357574462889,10.606350898742676,26.341657638549805
2010-10-04,70.03902435302734,18.74080848693848,,10.739999771118164,36.347652435302734,10.048773765563963,25.60000038146973,6.940000057220459,56.65255737304688,9.173944473266602,77.83712005615234,17.234901428222653,21.47112846374512,59.33224868774414,47.38999938964844,10.94246768951416,41.06111145019531,54.46715927124024,31.78000068664551,19.31999969482422,,41.22607421875,61.8309440612793,10.55716609954834,26.450130462646484
2010-10-05,71.7839584350586,18.944244384765625,,11.119999885559082,36.96996688842773,10.37794017791748,25.770000457763672,6.980000019073486,57.52518844604492,9.424070358276367,81.26286315917969,17.667030334472656,21.76760482788086,60.87213516235352,47.90999984741211,11.007802963256836,42.32722854614258,55.16096878051758,33.154998779296875,19.5,,42.30595016479492,63.41036605834961,10.5889892578125,27.01751136779785
2010-10-06,72.61602020263672,18.90855598449707,,10.93000030517578,37.01090621948242,10.149351119995117,25.729999542236328,6.860000133514403,57.30947494506836,9.480547904968262,81.14473724365234,18.00201988220215,21.52383804321289,60.74200057983398,44.25,10.98301887512207,42.133785247802734,54.27656555175781,33.5,19.690000534057614,,42.28681564331055,62.503662109375,10.473264694213867,26.80056571960449
2010-10-07,71.81626892089844,18.76579475402832,,10.859999656677246,37.53495788574219,10.076205253601074,28.690000534057614,6.869999885559082,57.642845153808594,9.520893096923828,81.70585632324219,17.951770782470703,21.87301254272461,59.57805252075195,45.040000915527344,10.476110458374023,41.98432159423828,53.81911087036133,33.53499984741211,19.82999992370605,,42.44928741455078,62.47441101074219,10.46458625793457,26.86732292175293
2010-10-08,72.02628326416016,18.847885131835934,,10.800000190734863,37.48583221435547,10.158495903015137,26.989999771118164,7.050000190734862,57.40753173828125,9.658055305480957,81.82398223876953,18.206357955932614,22.268310546875,59.78770065307617,45.93000030517578,10.856854438781738,42.03707885742188,54.20793533325195,33.700000762939446,19.6299991607666,,43.04178237915039,62.93263244628906,10.455904960632324,27.050884246826172
2010-10-11,71.29119110107422,18.847885131835934,,10.630000114440918,37.3056869506836,10.176782608032227,27.25,7.239999771118164,58.11348342895508,9.85977268218994,82.24727630615234,18.209705352783203,22.235366821289066,59.664817810058594,44.18000030517578,10.593262672424316,42.23931503295898,54.57390975952149,33.674999237060554,19.56999969482422,,43.13733673095703,63.137367248535156,10.479049682617188,27.05923080444336
2010-10-12,71.21037292480469,19.09771156311035,,10.710000038146973,37.44489288330078,10.286505699157717,27.65999984741211,7.300000190734862,58.69197082519531,9.92431926727295,83.02495574951172,18.25660514831543,22.18924903869629,59.70096206665039,45.86000061035156,10.660849571228027,42.22171401977539,54.35279083251953,34.200000762939446,19.8799991607666,,44.064300537109375,64.51203918457031,10.357540130615234,27.13432312011719
2010-10-13,72.01016235351562,19.310884475708008,,10.890000343322754,37.42007064819336,10.332222938537598,27.709999084472656,7.21999979019165,58.80961990356445,10.101827621459961,84.91503143310547,18.36379623413086,22.60431480407715,59.93953323364258,45.93000030517578,10.710416793823242,42.92512130737305,55.41256332397461,33.59999847412109,20.5,,44.29365539550781,66.53993225097656,10.386468887329102,27.48476600646973
2010-10-14,71.9535903930664,19.32177734375,,10.720000267028807,37.56892776489258,10.496808052062988,27.489999771118164,7.139999866485597,58.62333679199219,9.908183097839355,84.08811950683594,18.367149353027344,22.55160713195801,59.35395431518555,46.06000137329102,10.674367904663086,42.661354064941406,55.98437118530274,33.740001678466804,20.68000030517578,,45.00083923339844,67.02739715576172,10.392254829406738,27.259485244750977
2010-10-15,72.01016235351562,19.307252883911133,,10.979999542236328,37.45315170288086,10.396228790283203,28.07999992370605,7.119999885559082,59.7704963684082,9.940457344055176,84.44249725341797,18.2633113861084,22.71630668640137,59.035850524902344,47.09000015258789,10.622550964355467,42.63496398925781,55.85477066040039,33.884998321533196,20.479999542236328,,45.25885391235352,66.63742828369139,10.45880126953125,27.05923080444336
2010-10-18,72.43022155761719,19.488811492919922,,10.880000114440918,37.56892776489258,10.286505699157717,28.059999465942386,6.960000038146973,59.182212829589844,10.053418159484863,85.1611328125,18.63848114013672,22.834901809692386,59.96844863891602,45.93999862670898,10.721677780151367,42.53825378417969,57.23473739624024,34.154998779296875,21.0,,45.35441970825195,66.19869995117189,10.55427074432373,27.167705535888672
2010-10-19,71.53351593017578,19.198314666748047,,10.609999656677246,37.58546829223633,10.213356971740724,27.57999992370605,6.949999809265138,59.211631774902344,9.827496528625488,81.96179962158203,18.32359504699707,22.413257598876953,58.77558135986328,45.540000915527344,10.471606254577637,41.63261795043945,56.213111877441406,33.755001068115234,20.280000686645508,,44.81925582885742,64.09281158447266,10.528234481811523,26.86732292175293
2010-10-20,72.2767333984375,19.034912109375,,10.699999809265137,37.67644500732422,10.131065368652344,28.209999084472656,6.820000171661378,59.95679092407226,9.8839750289917,83.16278076171875,18.43414306640625,22.834901809692386,60.07690048217773,45.65999984741211,11.131710052490234,42.52066421508789,56.96025466918945,34.03499984741211,21.07999992370605,,45.10594940185547,61.08024597167969,10.623708724975586,27.20107841491699
2010-10-21,73.1491928100586,19.187419891357425,,10.510000228881836,37.83356857299805,10.286505699157717,27.70000076293945,6.889999866485597,59.81952667236328,9.827496528625488,82.3949203491211,18.504487991333008,22.894197463989254,61.39988327026367,46.61000061035156,11.10017204284668,42.802024841308594,56.97551727294922,34.205001831054695,20.709999084472656,,45.01994705200195,61.889442443847656,10.565847396850586,27.167705535888672
2010-10-22,73.06033325195312,19.085750579833984,,10.550000190734863,37.74258804321289,10.231643676757812,28.209999084472656,6.889999866485597,60.201927185058594,9.932387351989746,83.84201049804688,18.57819366455078,22.894197463989254,61.26250457763672,47.61000061035156,11.34123420715332,43.10097122192383,57.13562774658203,33.509998321533196,18.149999618530273,,44.685462951660156,62.63040161132813,10.594778060913086,27.35960960388184
2010-10-25,73.43193054199219,19.06759262084961,,10.699999809265137,37.65161895751953,10.35965347290039,28.20000076293945,7.260000228881836,60.86865615844727,9.940457344055176,83.51715850830078,18.50784111022949,22.993019104003906,61.98548126220703,48.68000030517578,11.451627731323242,44.024192810058594,57.00601196289063,33.93000030517578,17.479999542236328,,44.9052734375,62.59140014648438,10.643961906433104,27.62661552429199
2010-10-26,73.0845947265625,19.132957458496094,,10.699999809265137,37.25468063354492,10.323081016540527,28.13999938964844,7.199999809265138,60.65294647216797,9.771017074584961,83.71406555175781,18.487743377685547,22.92713928222656,61.95654296875,48.6500015258789,11.562020301818848,44.112117767333984,56.34272003173828,33.80500030517578,16.649999618530273,,44.52301788330078,60.5927734375,10.6034574508667,27.259485244750977
2010-10-27,73.0037841796875,18.75167465209961,,10.539999961853027,37.10583114624024,10.350509643554688,28.170000076293945,7.3499999046325675,60.22152709960938,9.57736873626709,85.84036254882812,18.889720916748047,22.78877830505371,60.85046005249024,50.38999938964844,11.776049613952635,43.82195663452149,56.46468734741211,33.939998626708984,16.889999389648438,,44.53256607055664,58.94511795043945,10.733558654785156,27.100948333740234
2010-10-28,68.72226715087889,18.79161834716797,,10.300000190734863,37.13890838623047,10.37794017791748,28.10000038146973,7.630000114440918,62.6335334777832,9.649988174438477,86.37193298339844,18.8327751159668,23.00619125366211,61.55892562866211,51.11000061035156,11.897706031799315,43.49664688110352,55.98437118530274,34.115001678466804,17.059999465942386,,44.303218841552734,57.550941467285156,10.845922470092773,25.39044952392578
2010-10-29,68.03559875488281,18.63547706604004,,10.3100004196167,36.97351837158203,10.478519439697266,28.149999618530273,7.3400001525878915,63.71208953857422,9.63385009765625,84.275146484375,18.72222900390625,22.92713928222656,61.42878341674805,51.66999816894531,11.895456314086914,44.07695007324219,56.02250671386719,34.150001525878906,17.020000457763672,,44.58035659790039,59.19860076904297,10.80156707763672,25.44051551818848
2010-11-01,67.84172058105469,18.374021530151367,,10.4399995803833,37.18852996826172,10.41451644897461,28.21999931335449,7.360000133514403,63.49635314941406,9.545098304748537,85.38754272460938,18.73227882385254,22.894197463989254,61.41434860229492,50.79999923706055,11.814348220825195,44.129695892333984,56.06824111938477,33.700000762939446,17.149999618530273,,44.57078552246094,58.92561721801758,10.774958610534668,25.18185043334961
2010-11-02,68.50416564941406,18.475696563720703,,10.710000038146973,37.2050666809082,10.496808052062988,29.020000457763672,7.539999961853027,63.31005859375,9.649988174438477,86.23412322998047,18.89307403564453,23.098432540893555,62.43368911743164,51.790000915527344,11.996834754943848,44.62208557128906,57.02888870239258,34.634998321533196,17.360000610351562,,46.921653747558594,59.32533645629883,10.934627532958984,25.290325164794922
2010-11-03,68.90806579589844,18.53380012512207,,10.899999618530273,37.4945068359375,10.46937656402588,28.79999923706055,7.639999866485597,63.67285537719727,9.60157585144043,87.71074676513672,18.990219116210934,23.13137245178223,61.78305435180664,52.5099983215332,12.174817085266113,44.83310317993164,56.47993850708008,35.2400016784668,17.399999618530273,,46.45339584350586,60.36853408813477,10.943500518798828,25.006633758544922
2010-11-04,70.31370544433594,18.475696563720703,,11.880000114440918,37.76740264892578,10.633959770202637,29.459999084472656,8.0,64.52585601806639,9.64192008972168,90.1225357055664,19.378795623779297,23.71113395690918,62.79518127441406,53.63000106811523,12.447420120239258,46.406959533691406,56.46468734741211,36.3849983215332,17.799999237060547,,48.12575149536133,61.49946975708008,11.0943021774292,26.01624298095703
2010-11-05,69.74821472167969,18.490222930908203,,11.869999885559082,37.76740264892578,10.332222938537598,29.13999938964844,8.039999961853027,64.34937286376953,9.488619804382324,89.54174041748047,19.348651885986328,23.968080520629886,62.643333435058594,53.27999877929688,12.589354515075685,46.68832015991211,56.47230529785156,36.36000061035156,18.5,,48.96672058105469,61.372718811035156,11.126830101013184,26.09134292602539
2010-11-08,69.36045837402344,18.319557189941406,,12.0,37.19679260253906,10.862549781799316,29.290000915527344,8.140000343322754,64.6827392578125,9.488619804382324,89.45314025878906,19.15436363220215,23.836315155029297,63.04818725585938,54.13999938964844,12.41362762451172,46.49489212036133,56.57903671264648,36.3650016784668,18.239999771118164,,49.08149719238281,60.9535026550293,11.005598068237305,25.891082763671875
2010-11-09,68.90806579589844,18.17430877685547,,11.779999732971193,37.461421966552734,10.761970520019533,29.489999771118164,7.9099998474121085,64.72195434570311,9.424070358276367,87.96669006347656,18.9232234954834,23.375131607055664,61.869789123535156,51.56000137329102,12.062171936035154,46.16077041625977,54.55864715576172,36.02000045776367,18.25,,49.69370651245117,60.51477432250977,10.973068237304688,25.26529312133789
2010-11-10,69.67549133300781,18.217884063720703,,12.09000015258789,37.62682342529297,10.80768871307373,29.790000915527344,7.75,65.41811370849611,9.440207481384276,89.34484100341797,19.02706718444824,23.230188369750977,61.64569854736328,51.849998474121094,12.18382740020752,46.60040283203125,55.214332580566406,36.22999954223633,18.43000030517578,,49.23455429077149,61.19723892211914,10.925759315490724,25.916114807128906
2010-11-11,69.87745666503906,18.076265335083008,,11.9399995803833,36.5848503112793,10.871692657470703,29.940000534057614,7.630000114440918,65.0455322265625,9.440207481384276,88.51795196533203,18.65858459472656,23.53984260559082,61.80474090576172,50.43999862670898,12.098217964172365,46.56523132324219,54.93984603881836,36.20500183105469,18.5,,48.76583862304688,61.59695816040039,10.840007781982422,25.557329177856445
2010-11-12,69.66745758056639,17.640520095825195,,11.829999923706055,35.857120513916016,10.515093803405762,29.540000915527344,7.630000114440918,63.27085494995117,9.246561050415039,85.91910552978516,18.306854248046875,23.95490264892578,60.7275619506836,49.77000045776367,12.138772010803224,45.68597793579102,54.20793533325195,36.24499893188477,18.309999465942386,,48.22059631347656,60.62201690673828,10.772002220153807,25.18185043334961
2010-11-15,69.63510894775389,17.48800277709961,,11.800000190734865,36.5848503112793,10.588242530822754,29.51000022888184,7.570000171661378,63.93756866455078,9.32724666595459,86.43101501464844,18.44571876525879,23.84948921203613,61.103492736816406,47.209999084472656,12.177068710327148,45.84423828125,53.186302185058594,36.6150016784668,18.270000457763672,,48.5840950012207,60.4367790222168,10.8814058303833,25.423830032348636
2010-11-16,68.05179595947266,17.306446075439453,,11.529999732971193,36.34503555297852,10.496808052062988,29.020000457763672,7.429999828338622,64.01599884033203,9.254630088806152,83.8912353515625,18.147661209106445,23.08525085449219,60.15641403198242,46.63000106811523,12.204105377197266,45.00016784667969,51.71484375,36.36000061035156,17.8799991607666,,47.44577407836914,60.04679870605469,10.656682014465332,24.898162841796875
2010-11-17,68.24281311035156,17.357284545898438,,11.68000030517578,36.46907424926758,10.62481689453125,28.899999618530273,7.329999923706055,64.22191619873047,9.28690242767334,84.23578643798828,18.15443229675293,23.197250366210934,60.53957748413086,47.68000030517578,11.917984008789062,45.05291366577149,52.1646614074707,36.13000106811523,17.68000030517578,,47.53185272216797,59.48133850097656,10.718774795532227,24.90650749206543
2010-11-18,69.54344940185547,17.29191780090332,,11.800000190734865,36.659271240234375,10.716253280639648,28.68000030517578,7.3499999046325675,64.23171234130861,9.254630088806152,87.31696319580078,18.516849517822266,23.8692569732666,61.9203987121582,48.7599983215332,12.197346687316895,46.42455291748047,51.80632400512695,37.040000915527344,17.90999984741211,,48.34494018554688,60.04679870605469,10.825223922729492,25.21523094177246
2010-11-19,69.10447692871094,17.212028503417972,,11.979999542236328,36.560035705566406,10.679678916931152,28.86000061035156,7.46999979019165,63.80030822753906,9.077119827270508,88.26201629638672,18.51007461547852,24.020788192749023,62.18066787719727,49.52999877929688,12.397857666015625,47.02243423461914,51.562355041503906,37.5,17.5,,48.06753921508789,60.17354202270508,10.730606079101562,25.30701446533203
2010-11-22,69.01506805419922,17.15756607055664,,11.56999969482422,36.33675003051758,10.78025722503662,29.18000030517578,7.4099998474121085,65.16316986083984,9.09325885772705,88.2127914428711,18.411849975585934,23.90219497680664,61.81195831298828,49.95000076293945,12.492480278015135,47.41809844970703,51.22689056396485,37.9900016784668,17.399999618530273,,47.7710075378418,61.00224304199219,10.736516952514648,25.03167152404785
2010-11-23,67.95016479492189,17.048622131347653,,11.600000381469727,36.14654922485352,10.597387313842773,28.190000534057614,7.320000171661378,64.97688293457031,8.786653518676758,85.7616195678711,17.927505493164062,23.34219741821289,61.13962173461914,48.88000106811523,12.307738304138185,46.512489318847656,50.403480529785156,37.63999938964844,17.450000762939453,,47.24489974975586,61.031494140625,10.65076732635498,24.64785003662109
2010-11-24,68.81995391845703,17.052257537841793,,11.800000190734865,36.54350280761719,10.734539985656738,28.399999618530273,7.619999885559082,65.69265747070311,8.794720649719237,88.71482849121094,18.28314208984375,23.94171905517578,62.57106018066406,51.06000137329102,12.616393089294435,47.96323776245117,51.8520736694336,38.084999084472656,17.850000381469727,,47.34055709838867,62.83514404296875,10.777914047241213,24.86479187011719
2010-11-26,68.60860443115234,16.994157791137695,,11.739999771118164,36.25405883789063,10.752827644348145,28.71999931335449,7.550000190734862,65.80052185058594,8.818927764892578,88.0552749633789,17.46009635925293,23.94831657409668,61.898704528808594,51.52999877929688,12.598367691040039,47.57637023925781,51.44036102294922,38.42499923706055,17.569999694824222,,47.04401779174805,62.10392761230469,10.739474296569824,24.637977600097656
2010-11-29,68.46227264404297,16.881591796875,,11.970000267028807,36.30368041992188,10.734539985656738,28.36000061035156,7.380000114440918,65.60440826416016,8.762446403503418,87.87808990478516,17.670089721679688,23.48713493347168,62.04329681396485,51.849998474121094,12.503742218017578,47.74342346191406,51.6157112121582,37.77000045776367,17.600000381469727,,46.84313201904297,61.19723892211914,10.751301765441896,24.663183212280273
2010-11-30,68.26718139648439,16.888853073120114,,11.479999542236328,35.824031829833984,10.734539985656738,27.79999923706055,7.289999961853027,64.70236206054689,8.722105979919434,86.0470962524414,17.44316291809082,23.07207679748535,62.3325080871582,52.18999862670898,12.391098976135256,47.55878067016602,50.89141464233398,38.224998474121094,17.489999771118164,,46.623130798339844,61.49946975708008,10.736516952514648,24.45317268371582
2010-12-01,69.94989776611328,17.070419311523438,,11.649999618530273,36.38636779785156,10.944842338562012,28.3700008392334,7.510000228881836,64.8592529296875,8.810858726501465,89.00032043457031,17.951217651367188,23.796789169311523,62.45539093017578,53.36000061035156,12.494731903076172,48.68423080444336,51.75294876098633,38.11999893188477,17.969999313354492,,47.617958068847656,64.50229644775389,10.922800064086914,25.158796310424805
2010-12-02,70.32380676269531,17.288286209106445,,11.5,36.64271926879883,11.04542064666748,29.10000038146973,7.539999961853027,66.22208404541016,9.09325885772705,91.98307800292969,18.384754180908203,24.19208335876465,64.07477569580078,52.45000076293945,12.4631929397583,48.35890579223633,52.43149948120117,38.07500076293945,17.5,,47.25445556640625,65.45774078369139,10.940542221069336,25.461204528808594
2010-12-03,70.6733627319336,17.20113754272461,,11.720000267028807,36.56830596923828,11.246580123901367,29.13999938964844,7.6500000953674325,66.89866638183594,9.198150634765623,92.6229248046875,18.432170867919922,24.69278717041016,63.33739471435547,52.959999084472656,12.591609954833984,48.5611343383789,52.6983413696289,38.0,17.6200008392334,,47.39794158935547,66.4716796875,10.96124267578125,25.461204528808594
2010-12-06,70.62459564208984,17.037729263305664,,12.1899995803833,36.659271240234375,11.10942554473877,29.229999542236328,7.820000171661378,67.20259857177734,9.27076816558838,93.09545135498048,18.371206283569336,24.462202072143555,63.39521408081055,52.90999984741211,12.62540340423584,48.67544937133789,52.84321212768555,38.01499938964844,17.770000457763672,,48.17276000976562,66.2572021484375,10.893235206604004,25.343603134155273
2010-12-07,68.43791198730469,17.026836395263672,,9.869999885559082,37.2050666809082,10.981416702270508,29.020000457763672,8.020000457763674,65.88873291015625,9.222355842590332,93.5679702758789,18.198469161987305,24.758663177490234,63.27231979370117,54.11999893188477,12.661450386047365,48.86008834838867,53.78861618041992,38.459999084472656,17.809999465942386,,47.59882736206055,66.17920684814453,10.875492095947266,25.578815460205078
2010-12-08,68.83620452880861,16.968740463256836,,9.25,37.22160720825195,10.963129043579102,29.209999084472656,8.170000076293945,66.3887939453125,9.157809257507324,94.52281951904295,18.601518630981445,24.811376571655273,62.93974685668945,54.099998474121094,12.623147964477539,47.84893417358398,52.95756149291992,38.60499954223633,18.100000381469727,,47.25445556640625,66.53019714355469,10.777914047241213,25.604007720947266
2010-12-09,68.37285614013672,17.113988876342773,,9.43000030517578,36.89081954956055,11.127713203430176,28.60000038146973,7.949999809265138,66.54566955566406,9.157809257507324,95.3497314453125,18.838611602783203,25.068315505981445,64.16154479980469,52.5,12.699748039245605,48.42045211791992,52.24090576171875,37.849998474121094,18.38999938964844,,46.69964981079102,67.45638275146484,10.763132095336914,25.63761711120605
2010-12-10,68.54358673095703,17.29191780090332,,9.460000038146973,37.759132385253906,11.191717147827148,28.709999084472656,8.069999694824219,66.59470367431639,9.190080642700195,96.9641571044922,19.007963180541992,25.39114189147949,64.22659301757811,51.33000183105469,12.830418586730955,48.70180892944336,52.60685729980469,38.11999893188477,18.670000076293945,,47.25445556640625,68.09007263183594,10.80156707763672,25.99041748046875
2010-12-13,69.3402099609375,17.241081237792972,,9.15999984741211,37.957603454589844,10.990559577941896,27.809999465942386,8.229999542236326,66.67312622070311,9.190080642700195,95.19224548339844,18.923288345336914,25.49655532836914,64.11093139648439,50.68000030517578,12.72678279876709,48.52550888061523,52.88895797729492,37.58000183105469,18.520000457763672,,46.54660034179688,67.30037689208984,10.8814058303833,26.07442855834961
2010-12-14,69.7791748046875,17.448064804077152,,9.119999885559082,38.51993942260742,10.972272872924805,28.149999618530273,8.050000190734862,66.70256805419922,9.125533103942873,94.32596588134766,18.757326126098636,25.62831687927246,63.32291793823242,49.4900016784668,12.692992210388185,49.04558944702149,52.93470764160156,39.1150016784668,18.709999084472656,,47.58925247192383,67.36862182617189,10.955330848693848,25.998821258544922
2010-12-15,69.75477600097656,17.473480224609375,,9.220000267028807,38.122989654541016,10.999703407287598,27.71999931335449,8.020000457763674,66.45744323730469,9.028711318969727,95.27099609375,18.662485122680664,25.35161781311035,63.63380432128906,49.13999938964844,12.74931526184082,48.3139533996582,52.74408340454102,39.50500106811523,18.790000915527344,,48.90931701660156,67.16387939453125,10.792699813842773,25.839214324951172
2010-12-16,70.23439788818361,17.63325309753418,,9.220000267028807,38.59436416625977,11.173431396484377,28.520000457763672,8.029999732971191,66.55548858642578,9.125533103942873,96.9936981201172,18.62184333801269,26.18173599243164,64.03865051269531,50.0,12.733541488647461,48.88693237304688,52.97282028198242,40.415000915527344,19.420000076293945,,49.28237915039063,68.58730316162111,10.946456909179688,26.23402976989746
2010-12-17,70.21004486083984,17.575157165527347,,9.1899995803833,41.61277770996094,11.10942554473877,28.790000915527344,8.100000381469728,65.48675537109375,9.230422973632812,97.71232604980469,18.81829071044922,26.708797454833984,64.58084106445311,50.86999893188477,12.95207691192627,49.62738037109375,52.92708206176758,41.16999816894531,20.11000061035156,,49.36848068237305,68.3143310546875,10.896187782287598,26.30123519897461
2010-12-20,70.99851989746094,17.5279541015625,,9.229999542236328,40.26482772827149,11.164287567138672,29.18000030517578,8.239999771118164,66.07501983642578,9.488619804382324,97.85013580322266,19.048606872558594,26.768089294433594,65.01460266113281,49.16999816894531,12.992630004882812,49.16899490356445,53.68186569213867,40.85499954223633,20.06999969482422,,49.3780288696289,68.95779418945311,10.831136703491213,26.32643699645996
2010-12-21,70.34008026123047,17.429903030395508,,9.420000076293944,40.29791259765625,11.182575225830078,30.93000030517578,8.140000343322754,65.48624420166016,9.779086112976074,100.27178192138672,19.1705379486084,26.899858474731445,65.44840240478516,50.38999938964844,13.305785179138185,50.00640869140625,53.89535140991211,40.85499954223633,20.280000686645508,,49.17715835571289,69.55249786376953,10.869577407836914,26.77165412902832
2010-12-22,70.49451446533203,17.371803283691403,,9.479999542236328,40.22347640991211,11.466024398803713,30.649999618530273,8.109999656677246,65.31938934326172,9.972729682922363,99.56300354003906,19.38392639160156,27.05138397216797,65.47731018066406,48.790000915527344,13.134563446044922,49.50395965576172,54.87124252319336,40.724998474121094,20.3700008392334,,48.80410766601562,69.44526672363281,11.01151180267334,26.85564613342285
2010-12-23,70.29132080078125,17.360912322998047,,9.5600004196167,39.975399017333984,11.383732795715332,30.85000038146973,8.039999961853027,65.3292236328125,9.867836952209473,98.25373840332031,19.34328269958496,27.05797004699707,65.64357757568361,48.099998474121094,12.931800842285154,49.49514389038086,54.8331184387207,40.59000015258789,20.239999771118164,,49.425865173339844,68.90904998779297,10.96124267578125,26.8304500579834
2010-12-27,70.73027038574219,17.204765319824222,,9.75,39.900970458984375,11.47516918182373,30.95000076293945,8.050000190734862,65.18199157714844,9.819429397583008,98.51953887939452,19.295860290527344,27.617977142333984,65.70863342285156,48.18999862670898,12.74030303955078,49.407005310058594,55.58791732788086,40.59500122070313,20.1200008392334,,49.62674331665039,69.15278625488281,10.925759315490724,26.956457138061523
